loss,accuracy,val_loss,val_accuracy,lr
0.5473237633705139,0.7142857313156128,0.45920178294181824,0.7957977652549744,0.001
0.2966150939464569,0.8855500817298889,0.4922143518924713,0.7866053581237793,0.001
0.15277263522148132,0.9463053941726685,0.5570451617240906,0.7754431962966919,0.001
0.06776975840330124,0.9779967069625854,0.7133070230484009,0.7734733819961548,0.0005
0.0430489219725132,0.9881773591041565,0.9328933358192444,0.7498358488082886,0.0005
0.028126897290349007,0.9917898178100586,1.0558860301971436,0.7636244297027588,0.00025
